# k    mu    diag_Cov_Pwnw
0.1368000 0.8655000 5666.1949000
0.1368000 0.9652000 8532.9224000
0.1370000 0.9749000 3310.4301000
0.1371000 0.5645000 2232.1224000
0.1373000 0.3648000 1742.4385000
0.1373000 0.4643000 2069.1256000
0.1373000 0.7957000 4106.4968000
0.1373000 0.8954000 9195.5667000
0.1374000 0.0000000 1670.9000000
0.1374000 0.9942000 6707.6692000
0.1375000 0.0331300 759.6096200
0.1375000 0.2650000 893.6000000
0.1375000 0.5962000 2426.7795000
0.1376000 0.0661900 672.9615400
0.1376000 0.1323000 935.9993600
0.1376000 0.1654000 1079.6179000
0.1376000 0.7447000 18078.1510000
0.1377000 0.9260000 7490.3564000
0.1377000 0.9439000 4065.4609000
0.1378000 0.4955000 1502.7179000
0.1378000 0.6937000 3470.7788000
0.1379000 0.8255000 6417.9327000
0.1380000 0.8456000 4049.3846000
0.1382000 0.2966000 1430.5128000
0.1382000 0.7250000 3239.1481000
0.1383000 0.9548000 5198.6154000
0.1384000 0.0987100 799.8967900
0.1384000 0.1974000 1009.9994000
0.1384000 0.8553000 5771.7635000
0.1385000 0.3945000 1112.7686000
0.1386000 0.6243000 3829.0968000
0.1388000 0.7545000 4111.3308000
0.1388000 0.9843000 5133.8147000
0.1389000 0.5244000 2243.0154000
0.1389000 0.8852000 3597.2282000
0.1390000 0.4259000 2157.7846000
0.1390000 0.6550000 3017.9994000
0.1391000 0.9162000 6762.8821000
0.1392000 0.2290000 5841.1051000
0.1392000 0.3272000 2289.3686000
0.1392000 0.5560000 3514.5026000
0.1392000 0.6868000 8276.8712000
0.1393000 0.5882000 5424.2301000
0.1393000 0.7845000 4386.7282000
0.1393000 0.8170000 4328.0199000
0.1394000 0.4574000 2824.1923000
0.1395000 0.7179000 4340.4077000
0.1396000 0.3586000 7336.9641000
0.1398000 0.6189000 9653.2308000
0.1400000 0.4880000 44600.4040000
0.1400000 0.2601000 26501.5950000
0.1400000 0.3902000 40292.4300000
0.1402000 0.6820000 6169.6660000
0.1403000 0.7138000 9929.6282000
0.1404000 0.5515000 7739.3071000
0.1405000 0.5831000 2886.2846000
0.1406000 0.2915000 2856.2250000
0.1406000 0.4211000 4047.1788000
0.1406000 0.6152000 4638.1481000
0.1408000 0.4526000 3278.5840000
0.1408000 0.7439000 3339.6917000
0.1408000 0.9052000 6062.2558000
0.1409000 0.1615000 2493.3231000
0.1410000 0.3229000 2262.1481000
0.1410000 0.4845000 2615.9942000
0.1410000 0.6456000 4301.6513000
0.1411000 0.7746000 5856.0282000
0.1411000 0.8741000 4315.5583000
0.1412000 0.9996000 92100.4040000
0.1413000 0.8441000 6211.2763000
0.1413000 0.9343000 4569.2558000
0.1414000 0.8053000 3789.4045000
0.1415000 0.5147000 2515.9897000
0.1415000 0.9650000 8017.4128000
0.1417000 0.3534000 1133.6308000
0.1417000 0.6748000 3573.3583000
0.1418000 0.1926000 993.5794900
0.1419000 0.7058000 2749.7949000
0.1419000 0.8345000 3790.1308000
0.1419000 0.9946000 7770.1737000
0.1422000 0.2242000 982.7974400
0.1422000 0.5445000 1349.8968000
0.1422000 0.8645000 11154.2330000
0.1424000 0.0000000 1342.3788000
0.1424000 0.3838000 1074.9846000
0.1424000 0.5756000 2065.8147000
0.1424000 0.7352000 3933.3532000
0.1425000 0.0319500 943.6179500
0.1425000 0.0958700 494.0352600
0.1425000 0.2557000 872.1435900
0.1425000 0.4154000 915.0871800
0.1426000 0.0638500 716.4717900
0.1426000 0.1277000 783.4128200
0.1426000 0.8142000 7553.3718000
0.1426000 0.8943000 3505.0609000
0.1427000 0.7655000 2774.9641000
0.1429000 0.9241000 4759.8404000
0.1430000 0.6051000 1405.9872000
0.1430000 0.9552000 5206.4000000
0.1431000 0.4454000 1079.2558000
0.1431000 0.6365000 2787.3071000
0.1431000 0.9750000 2490.2506000
0.1432000 0.2861000 952.6865400
0.1432000 0.7949000 3198.4205000
0.1433000 0.7853000 6085.5583000
0.1433000 0.9853000 6202.0487000
0.1434000 0.9454000 4307.6506000
0.1436000 0.8560000 3487.4712000
0.1437000 0.1584000 1034.4897000
0.1437000 0.3169000 1230.3462000
0.1437000 0.4754000 1760.1538000
0.1437000 0.6655000 3037.5154000
0.1437000 0.8241000 4177.9481000
0.1438000 0.5065000 2199.5840000
0.1441000 0.6951000 2649.5224000
0.1442000 0.3474000 1832.3872000
0.1442000 0.8841000 4553.9173000
0.1442000 0.9143000 4237.8917000
0.1443000 0.1894000 1634.2974000
0.1443000 0.7574000 5663.1769000
0.1444000 0.5677000 3043.8045000
0.1444000 0.7252000 3054.4077000
0.1445000 0.3781000 6758.9744000
0.1445000 0.5356000 4752.2538000
0.1448000 0.5974000 4632.5224000
0.1448000 0.6289000 7268.3276000
0.1449000 0.4086000 6189.0455000
0.1450000 0.2199000 5588.1481000
0.1450000 0.4397000 29983.7310000
0.1452000 0.2508000 10706.9170000
0.1453000 0.4701000 8464.3429000
0.1454000 0.5011000 7480.6667000
0.1455000 0.5319000 6578.7564000
0.1455000 0.8450000 5432.6436000
0.1457000 0.2813000 6986.9173000
0.1457000 0.5625000 4834.6128000
0.1458000 0.8745000 5429.5224000
0.1458000 0.9993000 53391.5380000
0.1459000 0.3120000 1618.1949000
0.1459000 0.6554000 2262.2045000
0.1460000 0.5927000 2864.6641000
0.1460000 0.6235000 2887.0026000
0.1460000 0.9044000 3425.4301000
0.1460000 0.9354000 3370.4718000
0.1461000 0.6856000 2739.3846000
0.1462000 0.3425000 1130.8147000
0.1462000 0.7532000 7124.1026000
0.1462000 0.9655000 6185.4462000
0.1463000 0.7830000 3355.8462000
0.1463000 0.8145000 5972.9686000
0.1464000 0.4042000 1022.4385000
0.1464000 0.7464000 3063.0455000
0.1465000 0.3730000 794.3051300
0.1465000 0.7149000 2293.7173000
0.1466000 0.4350000 1094.8179000
0.1466000 0.9940000 5786.8712000
0.1467000 0.4657000 1256.2949000
0.1469000 0.7749000 3143.4301000
0.1471000 0.8049000 2842.4455000
0.1472000 0.8349000 3846.2436000
0.1473000 0.0000000 1709.0128000
0.1473000 0.4946000 1099.5385000
0.1474000 0.0309000 622.4609000
0.1474000 0.0617800 701.6282100
0.1474000 0.5252000 1506.5231000
0.1474000 0.8648000 4693.5840000
0.1474000 0.8960000 4318.0000000
0.1475000 0.0926100 666.2916700
0.1475000 0.2161000 721.6000000
0.1476000 0.1234000 479.3615400
0.1476000 0.1851000 825.3275600
0.1476000 0.2467000 545.9429500
0.1476000 0.9255000 3258.7686000
0.1477000 0.9553000 5244.2301000
0.1478000 0.1541000 669.7025600
0.1478000 0.5852000 1730.8045000
0.1479000 0.5541000 1574.6256000
0.1480000 0.2769000 682.0410300
0.1480000 0.6152000 1845.1737000
0.1480000 0.7261000 5618.6026000
0.1480000 0.9844000 3838.7795000
0.1483000 0.6446000 2158.9942000
0.1484000 0.9449000 3603.8814000
0.1485000 0.6746000 2395.7378000
0.1485000 0.7359000 2173.6917000
0.1486000 0.3063000 811.9326900
0.1486000 0.7046000 1688.3359000
0.1488000 0.3367000 1163.0154000
0.1489000 0.3668000 1661.8846000
0.1489000 0.7642000 3686.0609000
0.1489000 0.9747000 5120.0250000
0.1490000 0.3971000 1670.0410000
0.1490000 0.4279000 1346.6128000
0.1490000 0.8251000 3936.9128000
0.1491000 0.4580000 1171.0712000
0.1491000 0.7941000 2147.6385000
0.1491000 0.8858000 4907.7026000
0.1492000 0.8546000 4646.9846000
0.1493000 0.9149000 3931.4462000
0.1495000 0.4874000 6396.9103000
0.1495000 0.5177000 3534.3019000
0.1496000 0.6085000 3801.6923000
0.1497000 0.5476000 6991.1788000
0.1497000 0.6389000 7750.0712000
0.1498000 0.5774000 10724.4610000
0.1498000 0.6687000 9629.8199000
0.1498000 0.6989000 26063.1220000
0.1507000 0.1510000 1922.1949000
0.1507000 0.5739000 2281.4455000
0.1507000 0.6344000 3906.2250000
0.1508000 0.2114000 1703.1635000
0.1508000 0.4226000 1852.5231000
0.1508000 0.6037000 2854.7942000
0.1508000 0.7850000 4001.4096000
0.1508000 0.8150000 1804.1532000
0.1509000 0.2415000 1623.9359000
0.1509000 0.3320000 1178.2301000
0.1509000 0.3921000 2266.2333000
0.1509000 0.5130000 2209.7026000
0.1509000 0.5430000 2117.4231000
0.1510000 0.0301500 1226.9737000
0.1510000 0.0603100 973.5282100
0.1510000 0.0904300 1596.7019000
0.1510000 0.1206000 2231.4558000
0.1510000 0.1809000 1662.8199000
0.1510000 0.2714000 1489.0026000
0.1510000 0.3016000 2022.7282000
0.1510000 0.4524000 2798.4301000
0.1510000 0.4823000 1295.5327000
0.1510000 0.6632000 1887.9769000
0.1510000 0.6935000 3589.1891000
0.1510000 0.7235000 2238.3942000
0.1510000 0.7536000 3715.0199000
0.1510000 0.8443000 2830.5583000
0.1510000 0.8742000 2756.4096000
0.1510000 0.9044000 3425.0968000
0.1510000 0.9651000 2729.8455000
0.1511000 0.9342000 3534.8103000
0.1511000 0.9944000 5807.5891000
0.1512000 0.3614000 2924.2045000
0.1524000 0.0000000 1030.7173000
0.1525000 0.9853000 4808.8455000
0.1526000 0.9547000 4786.7462000
0.1526000 0.9994000 19832.4080000
0.1527000 0.7453000 2308.2154000
0.1527000 0.8351000 3427.8359000
0.1527000 0.8944000 3199.4865000
0.1528000 0.6852000 3179.8045000
0.1528000 0.7749000 1528.0506000
0.1528000 0.8640000 3389.9974000
0.1528000 0.9240000 4299.5154000
0.1529000 0.6253000 1699.0667000
0.1529000 0.6550000 1724.4615000
0.1529000 0.7149000 3157.2590000
0.1529000 0.8039000 2898.0615000
0.1531000 0.0892400 628.8615400
0.1531000 0.1190000 891.8051300
0.1531000 0.5354000 1782.8179000
0.1532000 0.2971000 1215.3949000
0.1532000 0.5648000 1859.5378000
0.1532000 0.5946000 1586.0282000
0.1533000 0.1485000 770.6096200
0.1533000 0.3564000 751.1993600
0.1534000 0.0593800 1354.5635000
0.1534000 0.1781000 979.7333300
0.1534000 0.2374000 1069.1224000
0.1534000 0.2671000 812.8403800
0.1534000 0.4157000 1161.0865000
0.1534000 0.9443000 3317.9897000
0.1535000 0.4450000 612.9480800
0.1535000 0.5042000 1222.0923000
0.1536000 0.2075000 811.8871800
0.1536000 0.3854000 1221.7891000
0.1536000 0.4743000 1367.0353000
0.1537000 0.0296300 905.2794900
0.1537000 0.3259000 1248.4000000
0.1537000 0.8848000 3611.0199000
0.1540000 0.9746000 3860.2250000
0.1543000 0.9149000 5551.9942000
0.1544000 0.8259000 3212.5615000
0.1544000 0.8554000 4846.7378000
0.1545000 0.6189000 11655.5870000
0.1545000 0.7368000 2157.1276000
0.1545000 0.7661000 4580.1641000
0.1545000 0.7956000 6665.1737000
0.1546000 0.7069000 3461.3308000
0.1547000 0.5885000 7231.1667000
0.1547000 0.6473000 5989.6513000
0.1547000 0.6769000 3101.4199000
0.1548000 0.5293000 13526.6440000
0.1548000 0.5590000 5190.2147000
0.1551000 0.4109000 6078.1122000
0.1552000 0.4401000 7351.5378000
0.1554000 0.7032000 4534.7051000
0.1555000 0.3513000 2313.6096000
0.1556000 0.3804000 7489.1769000
0.1556000 0.6730000 6526.8718000
0.1556000 0.7316000 8483.2308000
0.1557000 0.3216000 2914.9205000
0.1557000 0.6433000 1779.1667000
0.1558000 0.2922000 1801.7942000
0.1558000 0.6138000 1873.5795000
0.1559000 0.9052000 2171.7019000
0.1560000 0.5544000 2233.6821000
0.1560000 0.5835000 2505.1788000
0.1561000 0.8458000 1877.8712000
0.1561000 0.8750000 3142.0968000
0.1563000 0.5245000 1216.1122000
0.1565000 0.2328000 961.2179500
0.1565000 0.2619000 701.6865400
0.1565000 0.7635000 3969.8949000
0.1565000 0.7853000 1955.8045000
0.1565000 0.9655000 3516.4590000
0.1566000 0.4653000 904.5512800
0.1566000 0.4944000 1284.5231000
0.1566000 0.8140000 2250.3872000
0.1566000 0.9363000 3133.8712000
0.1567000 0.9954000 5525.2814000
0.1569000 0.7545000 4425.2590000
0.1571000 0.7244000 3026.1923000
0.1571000 0.9856000 5500.0096000
0.1572000 0.4343000 986.6128200
0.1573000 0.1158000 757.9256400
0.1573000 0.6946000 1299.1481000
0.1574000 0.0578700 543.2820500
0.1574000 0.0868100 606.9429500
0.1574000 0.1736000 576.2846200
0.1574000 0.9546000 2957.1737000
0.1575000 0.0000000 666.2846200
0.1575000 0.0289100 819.4128200
0.1575000 0.1445000 642.8198700
0.1575000 0.2024000 536.0794900
0.1575000 0.4048000 645.8743600
0.1575000 0.6650000 1010.9071000
0.1575000 0.9248000 2717.2814000
0.1577000 0.8660000 3104.3788000
0.1577000 0.8951000 2536.3462000
0.1579000 0.3750000 892.1224400
0.1579000 0.6056000 1981.7122000
0.1579000 0.6344000 2477.5154000
0.1580000 0.3457000 515.3326900
0.1580000 0.8252000 6130.4000000
0.1582000 0.5756000 1593.4609000
0.1582000 0.8347000 3085.6821000
0.1582000 0.8846000 3126.7974000
0.1583000 0.3163000 1175.4609000
0.1584000 0.2875000 1063.0763000
0.1584000 0.8048000 3060.9686000
0.1586000 0.5454000 1113.6179000
0.1586000 0.7968000 4479.0359000
0.1587000 0.9755000 2189.6609000
0.1588000 0.2581000 1891.8147000
0.1588000 0.7167000 2388.8308000
0.1588000 0.7740000 1913.7378000
0.1588000 0.8565000 3625.3327000
0.1589000 0.4872000 1151.8712000
0.1589000 0.5156000 1345.6179000
0.1589000 0.7451000 2273.6353000
0.1589000 0.9457000 4454.8968000
0.1592000 0.4576000 1885.3231000
0.1592000 0.6863000 2715.6353000
0.1593000 0.2286000 965.1993600
0.1593000 0.6575000 3382.8615000
0.1593000 0.9146000 4778.5231000
0.1594000 0.6282000 4114.1436000
0.1594000 0.9995000 36653.2560000
0.1595000 0.4283000 4917.7538000
0.1596000 0.5989000 5379.9481000
0.1598000 0.1995000 7484.6769000
0.1598000 0.3989000 6712.8660000
0.1598000 0.5697000 11138.1220000
0.1603000 0.1704000 4471.1154000
0.1603000 0.3408000 4373.8147000
0.1603000 0.5114000 10402.7690000
0.1603000 0.6817000 14783.4330000
0.1605000 0.6527000 5357.8564000
0.1606000 0.4535000 2014.5071000
0.1606000 0.7936000 2224.8147000
0.1608000 0.3115000 2293.7635000
0.1608000 0.4814000 2331.8045000
0.1608000 0.6229000 2010.9000000
0.1609000 0.5942000 1616.1019000
0.1610000 0.9049000 4578.1481000
0.1611000 0.7631000 3754.5615000
0.1612000 0.4237000 611.1121800
0.1612000 0.5648000 1538.4385000
0.1612000 0.7344000 1403.5282000
0.1613000 0.8749000 2135.0250000
0.1614000 0.1411000 1556.3077000
0.1615000 0.2819000 1727.6513000
0.1615000 0.9348000 2607.1994000
0.1616000 0.5354000 1370.9737000
0.1616000 0.7045000 1726.3077000
0.1617000 0.2535000 510.0506400
0.1617000 0.3943000 978.9583300
0.1617000 0.8245000 3477.5583000
0.1617000 0.8447000 3403.6609000
0.1617000 0.9853000 4916.4615000
0.1618000 0.6753000 1083.1667000
0.1618000 0.8159000 2897.7538000
0.1620000 0.9556000 2200.3179000
0.1620000 0.9656000 3448.7282000
0.1621000 0.3651000 834.7282100
0.1621000 0.6459000 1395.0744000
0.1622000 0.8551000 4270.1737000
0.1623000 0.1123000 523.4974400
0.1623000 0.5050000 1118.5231000
0.1624000 0.7149000 2850.0506000
0.1624000 0.7852000 2783.9897000
0.1625000 0.0840600 524.1480800
0.1626000 0.0280100 612.3173100
0.1626000 0.0560100 639.2410300
0.1626000 0.1960000 731.2762800
0.1626000 0.2240000 557.7173100
0.1626000 0.9243000 3548.8103000
0.1627000 0.0000000 814.1019200
0.1627000 0.1679000 871.8660300
0.1627000 0.9950000 2998.6564000
0.1628000 0.6153000 2208.3051000
0.1628000 0.8952000 4342.4865000
0.1629000 0.3354000 408.3839700
0.1629000 0.7547000 2415.5635000
0.1630000 0.4749000 1042.4558000
0.1632000 0.4464000 633.2794900
0.1633000 0.8643000 2084.4513000
0.1634000 0.3065000 442.8557700
0.1634000 0.8855000 4056.8558000
0.1634000 0.9750000 2852.1788000
0.1635000 0.5850000 815.5839700
0.1635000 0.7242000 1815.4231000
0.1637000 0.4171000 1148.5327000
0.1637000 0.8344000 2820.5840000
0.1637000 0.9152000 4757.1179000
0.1638000 0.1390000 1143.3686000
0.1638000 0.5559000 1139.8147000
0.1638000 0.8061000 1962.3564000
0.1638000 0.9453000 2100.4814000
0.1639000 0.2778000 1057.9974000
0.1639000 0.5280000 1881.0641000
0.1639000 0.6944000 2635.8462000
0.1640000 0.9995000 45310.2330000
0.1641000 0.6658000 1924.6051000
0.1641000 0.7768000 1895.5583000
0.1642000 0.3882000 1617.1385000
0.1642000 0.6377000 2485.9942000
0.1644000 0.2492000 1786.0199000
0.1645000 0.4981000 2651.3532000
0.1645000 0.6089000 5133.9737000
0.1646000 0.3596000 28510.0900000
0.1646000 0.7469000 3841.8949000
0.1649000 0.4695000 12882.7020000
0.1650000 0.5795000 34215.7310000
0.1651000 0.3310000 4171.3205000
0.1653000 0.1102000 3692.8917000
0.1653000 0.2204000 2123.9071000
0.1653000 0.4407000 3026.2045000
0.1653000 0.5510000 5406.5231000
0.1656000 0.6323000 2768.9846000
0.1657000 0.4121000 1437.5122000
0.1657000 0.5222000 2270.2538000
0.1658000 0.7138000 1553.0359000
0.1658000 0.8240000 4451.9224000
0.1660000 0.3017000 1778.9641000
0.1660000 0.6034000 1847.8660000
0.1660000 0.6622000 3220.2051000
0.1660000 0.9053000 3461.5840000
0.1661000 0.7949000 1506.1737000
0.1662000 0.6848000 1451.7410000
0.1664000 0.7446000 2205.9327000
0.1665000 0.4922000 1546.6865000
0.1665000 0.5744000 797.4256400
0.1665000 0.7656000 2103.3429000
0.1666000 0.3825000 872.1820500
0.1666000 0.4647000 964.1532100
0.1666000 0.9841000 4243.5667000
0.1667000 0.1912000 1441.9385000
0.1667000 0.2731000 866.7634600
0.1667000 0.8739000 1925.8564000
0.1668000 0.9349000 2942.7179000
0.1669000 0.3547000 980.9942300
0.1670000 0.6543000 2495.5224000
0.1670000 0.8451000 1444.1019000
0.1670000 0.9544000 3534.1224000
0.1672000 0.5448000 734.7019200
0.1673000 0.7347000 900.1307700
0.1674000 0.1360000 306.6538500
0.1674000 0.1632000 555.5634600
0.1674000 0.7751000 1875.5256000
0.1674000 0.9247000 2501.4769000
0.1674000 0.9649000 2545.6692000
0.1675000 0.0271900 725.6820500
0.1675000 0.8156000 1360.4814000
0.1675000 0.8551000 2527.7923000
0.1676000 0.0543400 623.8974400
0.1676000 0.0814800 484.2762800
0.1676000 0.2444000 442.9846200
0.1676000 0.4348000 742.6564100
0.1677000 0.0000000 1052.7173000
0.1677000 0.6243000 1486.5026000
0.1677000 0.8962000 2859.9224000
0.1678000 0.8851000 2200.5635000
0.1679000 0.3253000 420.2660300
0.1679000 0.7049000 1039.5154000
0.1680000 0.1084000 537.5224400
0.1680000 0.2168000 498.9326900
0.1681000 0.5147000 884.8717900
0.1681000 0.9937000 3521.6923000
0.1682000 0.2977000 817.1275600
0.1682000 0.9745000 3968.2846000
0.1683000 0.7845000 1278.3692000
0.1684000 0.9140000 1688.1276000
0.1685000 0.4054000 852.7794900
0.1685000 0.8649000 2835.9173000
0.1685000 0.9995000 46979.8150000
0.1686000 0.5942000 915.2205100
0.1686000 0.6751000 1715.4769000
0.1686000 0.7562000 1416.2301000
0.1687000 0.4857000 777.0198700
0.1687000 0.9448000 2560.3051000
0.1688000 0.1888000 1623.1481000
0.1688000 0.3776000 1021.7333000
0.1689000 0.5662000 1573.8147000
0.1690000 0.6468000 1912.5410000
0.1690000 0.8354000 1905.5122000
0.1691000 0.7269000 2693.9487000
0.1692000 0.2690000 1893.3231000
0.1693000 0.5380000 2213.2590000
0.1694000 0.4568000 1281.7846000
0.1694000 0.6183000 2749.5994000
0.1694000 0.6986000 9402.4455000
0.1695000 0.8060000 3001.7949000
0.1696000 0.4295000 4758.6660000
0.1697000 0.3488000 1784.0103000
0.1698000 0.5093000 8472.0865000
0.1699000 0.5895000 22123.3820000
0.1703000 0.4011000 3927.6308000
0.1703000 0.6418000 3853.7026000
0.1704000 0.1603000 2208.9224000
0.1704000 0.4811000 4113.6660000
0.1705000 0.2403000 1818.3179000
0.1705000 0.3205000 2416.9513000
0.1705000 0.5607000 2556.2506000
0.1706000 0.0800700 4679.3071000
0.1707000 0.6935000 947.9224400
0.1707000 0.7734000 3722.7429000
0.1709000 0.5327000 1632.7667000
0.1709000 0.6128000 1916.8179000
0.1710000 0.7453000 2340.6865000
0.1710000 0.9051000 1975.3276000
0.1711000 0.4525000 1568.6256000
0.1711000 0.8247000 1664.9429000
0.1712000 0.3723000 832.4102600
0.1712000 0.9851000 3181.1224000
0.1713000 0.6644000 1199.7173000
0.1714000 0.2922000 522.2025600
0.1714000 0.5844000 1310.8692000
0.1715000 0.5046000 1054.0897000
0.1716000 0.9550000 3914.4103000
0.1717000 0.8546000 2390.4096000
0.1717000 0.8749000 1179.0455000
0.1718000 0.4240000 622.7378200
0.1718000 0.7157000 1301.9385000
0.1719000 0.3443000 620.4076900
0.1719000 0.7946000 1205.2147000
0.1720000 0.2118000 642.1128200
0.1720000 0.6352000 903.8967900
0.1720000 0.7239000 2360.5994000
0.1720000 0.9356000 2621.9077000
0.1722000 0.5552000 995.9384600
0.1722000 0.9253000 2407.5840000
0.1724000 0.1848000 627.0641000
0.1724000 0.2642000 352.2557700
0.1724000 0.4754000 1017.3173000
0.1725000 0.0263900 530.4717900
0.1725000 0.1320000 531.9897400
0.1725000 0.7656000 1676.5840000
0.1725000 0.8448000 1512.0199000
0.1726000 0.0000000 1138.3487000
0.1726000 0.0527500 589.4256400
0.1726000 0.8051000 3162.3077000
0.1727000 0.1055000 536.4589700
0.1727000 0.1582000 428.4717900
0.1727000 0.9644000 2263.1276000
0.1728000 0.6850000 949.7717900
0.1729000 0.8951000 3606.5615000
0.1729000 0.9746000 2931.2718000
0.1730000 0.0789400 624.9205100
0.1730000 0.3948000 557.3839700
0.1730000 0.8854000 1965.7538000
0.1731000 0.3156000 764.5102600
0.1731000 0.6051000 938.0897400
0.1731000 0.9995000 31207.3070000
0.1732000 0.2365000 535.2410300
0.1733000 0.5255000 562.6769200
0.1733000 0.8145000 1880.8308000
0.1734000 0.7351000 1221.9481000
0.1735000 0.3673000 1067.4814000
0.1735000 0.4461000 755.3205100
0.1735000 0.9446000 2236.2538000
0.1737000 0.8651000 2774.9718000
0.1737000 0.9939000 2463.6795000
0.1738000 0.5762000 1599.0641000
0.1738000 0.7858000 1296.1224000
0.1739000 0.2880000 1192.2301000
0.1740000 0.4971000 1479.4558000
0.1740000 0.6542000 1394.1436000
0.1741000 0.7062000 921.3275600
0.1741000 0.9154000 2191.7891000
0.1743000 0.4178000 2283.8949000
0.1743000 0.5487000 2876.7974000
0.1744000 0.2088000 1228.9994000
0.1744000 0.6267000 1926.1019000
0.1744000 0.7570000 3220.8103000
0.1744000 0.8352000 2131.6308000
0.1746000 0.3390000 1418.7891000
0.1746000 0.5999000 18362.8970000
0.1747000 0.4691000 4337.7122000
0.1747000 0.6778000 2517.4096000
0.1750000 0.1301000 12255.9220000
0.1750000 0.2601000 8338.8712000
0.1753000 0.5713000 4573.0506000
0.1754000 0.4414000 3933.3327000
0.1756000 0.4925000 1510.5635000
0.1756000 0.6224000 2795.7846000
0.1758000 0.3107000 2030.6147000
0.1758000 0.6733000 3651.0641000
0.1758000 0.8545000 2386.2558000
0.1759000 0.5435000 1104.3788000
0.1759000 0.9062000 3068.2667000
0.1761000 0.1810000 1048.3583000
0.1761000 0.3619000 822.4455100
0.1761000 0.7239000 1843.5378000
0.1761000 0.7529000 2793.4128000
0.1761000 0.7754000 1350.7378000
0.1761000 0.8041000 3011.7019000
0.1762000 0.5942000 1489.5256000
0.1763000 0.4132000 650.4352600
0.1764000 0.4646000 823.0666700
0.1764000 0.9549000 2683.4045000
0.1766000 0.6445000 1038.1019000
0.1766000 0.8248000 1930.3583000
0.1768000 0.5152000 651.4128200
0.1769000 0.2317000 663.2814100
0.1769000 0.8749000 1134.0487000
0.1770000 0.2830000 439.3942300
0.1770000 0.9345000 2868.1821000
0.1770000 0.9857000 2050.7077000
0.1771000 0.5655000 1054.2506000
0.1771000 0.6942000 1099.2301000
0.1773000 0.3339000 620.4512800
0.1773000 0.7446000 1650.1276000
0.1773000 0.9244000 1449.4256000
0.1775000 0.0000000 832.2250000
0.1775000 0.0256500 359.5583300
0.1775000 0.1539000 399.8403800
0.1775000 0.2052000 450.4000000
0.1775000 0.3848000 454.8198700
0.1775000 0.7953000 1969.5897000
0.1775000 0.9747000 2452.0897000
0.1776000 0.0512600 430.8301300
0.1776000 0.0769000 392.7429500
0.1776000 0.1026000 393.5666700
0.1776000 0.8857000 3237.0641000
0.1776000 0.9996000 24136.8040000
0.1777000 0.1281000 554.0102600
0.1777000 0.2563000 653.6403800
0.1777000 0.6148000 1214.2301000
0.1778000 0.4353000 680.0000000
0.1779000 0.6653000 1305.6821000
0.1779000 0.7056000 3677.5359000
0.1779000 0.8447000 1505.2179000
0.1779000 0.8960000 1959.0641000
0.1780000 0.8356000 3555.5385000
0.1781000 0.4857000 979.3788500
0.1782000 0.3065000 576.8147400
0.1782000 0.7155000 1404.2667000
0.1783000 0.9449000 2524.1276000
0.1783000 0.9642000 1904.7173000
0.1784000 0.1787000 611.4846200
0.1785000 0.3570000 795.8743600
0.1785000 0.5357000 752.1121800
0.1785000 0.9945000 3768.3487000
0.1786000 0.7647000 1849.7410000
0.1787000 0.7867000 3246.6865000
0.1788000 0.6572000 6516.7173000
0.1788000 0.8151000 1919.8974000
0.1789000 0.5852000 1179.4128000
0.1789000 0.6364000 1629.7333000
0.1790000 0.7376000 2752.9641000
0.1791000 0.4068000 955.0250000
0.1791000 0.4575000 1348.6949000
0.1791000 0.8644000 1912.8660000
0.1792000 0.2287000 799.5480800
0.1792000 0.6860000 1617.9173000
0.1792000 0.9144000 3090.3179000
0.1793000 0.5586000 2043.9429000
0.1794000 0.2792000 3580.2814000
0.1794000 0.5076000 1673.8712000
0.1795000 0.3298000 5112.2045000
0.1797000 0.6080000 2725.1276000
0.1800000 0.4300000 17523.3840000
0.1801000 0.4803000 5898.7154000
0.1802000 0.5307000 6184.6051000
0.1803000 0.5808000 2997.4455000
0.1805000 0.6307000 6952.1891000
0.1809000 0.1007000 1308.7282000
0.1809000 0.2517000 931.0352600
0.1809000 0.3524000 958.3173100
0.1809000 0.4028000 873.4352600
0.1809000 0.4530000 992.2461500
0.1809000 0.5034000 693.7307700
0.1809000 0.8054000 1483.2590000
0.1810000 0.1509000 1367.0712000
0.1810000 0.6541000 1733.8949000
0.1810000 0.7042000 1418.8147000
0.1810000 0.8551000 1759.3532000
0.1811000 0.0502800 756.0455100
0.1811000 0.5530000 1425.6250000
0.1811000 0.9049000 2693.2205000
0.1811000 0.9551000 1710.7974000
0.1812000 0.2011000 1033.9481000
0.1812000 0.7539000 1255.0359000
0.1813000 0.3014000 901.2250000
0.1813000 0.6027000 2108.8968000
0.1815000 0.7343000 2434.7077000
0.1816000 0.8844000 2191.3615000
0.1820000 0.6756000 979.3846200
0.1820000 0.7254000 1367.3276000
0.1820000 0.8755000 3076.6506000
0.1820000 0.9756000 2103.4199000
0.1821000 0.4250000 639.6916700
0.1821000 0.4750000 620.4512800
0.1821000 0.6249000 799.2250000
0.1821000 0.6839000 3900.1923000
0.1821000 0.7750000 1461.4128000
0.1821000 0.9250000 2110.7429000
0.1822000 0.5248000 781.3839700
0.1822000 0.8247000 1356.9641000
0.1822000 0.9996000 34772.2150000
0.1823000 0.5745000 828.2044900
0.1823000 0.8349000 2062.3019000
0.1824000 0.1748000 373.0871800
0.1824000 0.2746000 427.4096200
