# k    mu    diag_Cov_Pwnw
0.1370000 0.9749000 2100.1019000
0.1371000 0.5645000 1440.4385000
0.1373000 0.3648000 830.7019200
0.1373000 0.4643000 1545.4455000
0.1373000 0.7957000 1978.8712000
0.1373000 0.8954000 1989.4558000
0.1374000 0.0000000 1251.9077000
0.1374000 0.9942000 2474.1026000
0.1375000 0.0331300 893.5070500
0.1375000 0.2650000 800.8487200
0.1375000 0.5962000 2141.8147000
0.1376000 0.0661900 547.9737200
0.1376000 0.1323000 798.3788500
0.1376000 0.1654000 918.3019200
0.1376000 0.7447000 7452.8821000
0.1377000 0.9260000 3001.8199000
0.1377000 0.9439000 1304.3071000
0.1378000 0.4955000 744.9512800
0.1378000 0.6937000 1662.7891000
0.1379000 0.8255000 2348.9128000
0.1380000 0.8456000 1341.3615000
0.1382000 0.2966000 1205.7026000
0.1382000 0.7250000 1623.4865000
0.1383000 0.9548000 2781.5282000
0.1384000 0.0987100 981.7948700
0.1384000 0.1974000 1025.1256000
0.1384000 0.8553000 2925.7276000
0.1385000 0.3945000 740.6564100
0.1386000 0.6243000 1608.4814000
0.1388000 0.7545000 1614.9641000
0.1388000 0.9843000 1986.8199000
0.1389000 0.5244000 1473.5256000
0.1389000 0.8852000 2476.4205000
0.1390000 0.4259000 1370.4513000
0.1390000 0.6550000 920.9846200
0.1391000 0.9162000 1753.7333000
0.1392000 0.2290000 3118.7686000
0.1392000 0.3272000 1679.2590000
0.1392000 0.5560000 2201.9429000
0.1392000 0.6868000 2680.6763000
0.1393000 0.5882000 3268.8301000
0.1393000 0.7845000 2553.1122000
0.1393000 0.8170000 2007.8147000
0.1394000 0.4574000 3660.1532000
0.1395000 0.7179000 2995.2045000
0.1396000 0.3586000 5295.0506000
0.1398000 0.6189000 7149.0231000
0.1400000 0.4880000 26528.3020000
0.1400000 0.2601000 27678.2100000
0.1400000 0.3902000 22556.3430000
0.1402000 0.6820000 4576.2974000
0.1403000 0.7138000 3253.2923000
0.1404000 0.5515000 4971.1051000
0.1405000 0.5831000 2345.1737000
0.1406000 0.2915000 1690.0487000
0.1406000 0.4211000 3485.1737000
0.1406000 0.6152000 2549.1019000
0.1408000 0.4526000 2792.7590000
0.1408000 0.7439000 2731.4199000
0.1408000 0.9052000 2558.0487000
0.1409000 0.1615000 1327.7635000
0.1410000 0.3229000 1119.5994000
0.1410000 0.4845000 1776.1000000
0.1410000 0.6456000 2569.0667000
0.1411000 0.7746000 3135.5487000
0.1411000 0.8741000 1720.7282000
0.1412000 0.9996000 37712.0510000
0.1413000 0.8441000 4039.8051000
0.1413000 0.9343000 1266.5231000
0.1414000 0.8053000 1962.0250000
0.1415000 0.5147000 1302.2558000
0.1415000 0.9650000 2540.4301000
0.1417000 0.3534000 1096.7051000
0.1417000 0.6748000 1234.9615000
0.1418000 0.1926000 836.0506400
0.1419000 0.7058000 1645.9224000
0.1419000 0.8345000 1934.8712000
0.1419000 0.9946000 2780.0096000
0.1422000 0.2242000 736.9737200
0.1422000 0.5445000 731.1737200
0.1422000 0.8645000 2668.2917000
0.1424000 0.0000000 1413.4769000
0.1424000 0.3838000 647.5326900
0.1424000 0.5756000 1344.1891000
0.1424000 0.7352000 2611.4462000
0.1425000 0.0319500 704.4044900
0.1425000 0.0958700 756.0609000
0.1425000 0.2557000 482.9224400
0.1425000 0.4154000 599.1993600
0.1426000 0.0638500 603.2717900
0.1426000 0.1277000 1032.7429000
0.1426000 0.8142000 2978.3942000
0.1426000 0.8943000 1202.0250000
0.1427000 0.7655000 1491.6660000
0.1429000 0.9241000 1998.1224000
0.1430000 0.6051000 1164.5744000
0.1430000 0.9552000 2142.4301000
0.1431000 0.4454000 626.1993600
0.1431000 0.6365000 1577.6923000
0.1431000 0.9750000 1557.0763000
0.1432000 0.2861000 575.2506400
0.1432000 0.7949000 1410.8917000
0.1433000 0.7853000 2643.6821000
0.1433000 0.9853000 1577.6353000
0.1434000 0.9454000 2058.6353000
0.1436000 0.8560000 2506.2026000
0.1437000 0.1584000 1120.8404000
0.1437000 0.3169000 1313.4846000
0.1437000 0.4754000 1076.5583000
0.1437000 0.6655000 1543.5897000
0.1437000 0.8241000 1880.4615000
0.1438000 0.5065000 2025.5583000
0.1441000 0.6951000 1753.8231000
0.1442000 0.3474000 1079.0250000
0.1442000 0.8841000 1626.8968000
0.1442000 0.9143000 1470.8917000
0.1443000 0.1894000 1826.0865000
0.1443000 0.7574000 2162.8660000
0.1444000 0.5677000 2033.7333000
0.1444000 0.7252000 2058.8103000
0.1445000 0.3781000 4688.0455000
0.1445000 0.5356000 2339.8147000
0.1448000 0.5974000 2896.6436000
0.1448000 0.6289000 4102.5224000
0.1449000 0.4086000 3388.4301000
0.1450000 0.2199000 4582.5840000
0.1450000 0.4397000 10384.7670000
0.1452000 0.2508000 9329.5795000
0.1453000 0.4701000 5762.3532000
0.1454000 0.5011000 4082.5327000
0.1455000 0.5319000 2751.3788000
0.1455000 0.8450000 1428.3051000
0.1457000 0.2813000 4962.3788000
0.1457000 0.5625000 2355.8968000
0.1458000 0.8745000 1837.5840000
0.1458000 0.9993000 15076.2810000
0.1459000 0.3120000 1291.6404000
0.1459000 0.6554000 894.1512800
0.1460000 0.5927000 1563.8744000
0.1460000 0.6235000 1489.3686000
0.1460000 0.9044000 1936.2667000
0.1460000 0.9354000 2038.5224000
0.1461000 0.6856000 1045.4199000
0.1462000 0.3425000 1029.6250000
0.1462000 0.7532000 3299.1051000
0.1462000 0.9655000 2486.5994000
0.1463000 0.7830000 1693.8744000
0.1463000 0.8145000 2921.8846000
0.1464000 0.4042000 748.9846200
0.1464000 0.7464000 1772.2506000
0.1465000 0.3730000 542.4512800
0.1465000 0.7149000 2235.3744000
0.1466000 0.4350000 656.5230800
0.1466000 0.9940000 3381.1891000
0.1467000 0.4657000 663.9583300
0.1469000 0.7749000 1460.5231000
0.1471000 0.8049000 1635.7333000
0.1472000 0.8349000 1578.4513000
0.1473000 0.0000000 1336.3564000
0.1473000 0.4946000 674.6865400
0.1474000 0.0309000 537.1564100
0.1474000 0.0617800 488.2333300
0.1474000 0.5252000 727.1275600
0.1474000 0.8648000 1180.6436000
0.1474000 0.8960000 1694.1513000
0.1475000 0.0926100 545.0230800
0.1475000 0.2161000 435.5224400
0.1476000 0.1234000 445.4609000
0.1476000 0.1851000 456.8660300
0.1476000 0.2467000 429.8660300
0.1476000 0.9255000 1689.4744000
0.1477000 0.9553000 1443.7429000
0.1478000 0.1541000 506.9128200
0.1478000 0.5852000 786.1410300
0.1479000 0.5541000 967.7634600
0.1480000 0.2769000 583.0967900
0.1480000 0.6152000 917.1384600
0.1480000 0.7261000 3239.7891000
0.1480000 0.9844000 2582.4000000
0.1483000 0.6446000 993.7025600
0.1484000 0.9449000 1394.0506000
0.1485000 0.6746000 1371.1282000
0.1485000 0.7359000 873.6512800
0.1486000 0.3063000 658.9717900
0.1486000 0.7046000 733.4557700
0.1488000 0.3367000 1295.9256000
0.1489000 0.3668000 1053.8917000
0.1489000 0.7642000 1293.1692000
0.1489000 0.9747000 2257.3019000
0.1490000 0.3971000 1165.8949000
0.1490000 0.4279000 1167.2558000
0.1490000 0.8251000 1887.2282000
0.1491000 0.4580000 1015.6308000
0.1491000 0.7941000 789.0711500
0.1491000 0.8858000 1506.4353000
0.1492000 0.8546000 1960.9205000
0.1493000 0.9149000 1129.9487000
0.1495000 0.4874000 2715.9590000
0.1495000 0.5177000 1985.9942000
0.1496000 0.6085000 3251.8968000
0.1497000 0.5476000 2375.0026000
0.1497000 0.6389000 3222.9994000
0.1498000 0.5774000 5445.2917000
0.1498000 0.6687000 7092.7462000
0.1498000 0.6989000 15284.8590000
0.1507000 0.1510000 1591.5583000
0.1507000 0.5739000 1252.1994000
0.1507000 0.6344000 1487.1891000
0.1508000 0.2114000 1565.6917000
0.1508000 0.4226000 1564.9481000
0.1508000 0.6037000 1519.3532000
0.1508000 0.7850000 1324.0199000
0.1508000 0.8150000 1325.8462000
0.1509000 0.2415000 1139.1481000
0.1509000 0.3320000 763.6000000
0.1509000 0.3921000 1792.5026000
0.1509000 0.5130000 900.9743600
0.1509000 0.5430000 1424.2667000
0.1510000 0.0301500 1051.1179000
0.1510000 0.0603100 857.7307700
0.1510000 0.0904300 1479.4333000
0.1510000 0.1206000 1879.9686000
0.1510000 0.1809000 1207.2506000
0.1510000 0.2714000 1448.4487000
0.1510000 0.3016000 1988.0487000
0.1510000 0.4524000 1586.8179000
0.1510000 0.4823000 870.3564100
0.1510000 0.6632000 1184.7173000
0.1510000 0.6935000 2150.4353000
0.1510000 0.7235000 1324.2763000
0.1510000 0.7536000 736.7076900
0.1510000 0.8443000 1399.9173000
0.1510000 0.8742000 1500.6256000
0.1510000 0.9044000 1513.8404000
0.1510000 0.9651000 1398.9994000
0.1511000 0.9342000 1562.6769000
0.1511000 0.9944000 1720.9686000
0.1512000 0.3614000 1681.7378000
0.1524000 0.0000000 684.8198700
0.1525000 0.9853000 2274.9718000
0.1526000 0.9547000 1608.5744000
0.1526000 0.9994000 9758.8045000
0.1527000 0.7453000 1615.6250000
0.1527000 0.8351000 1361.4231000
0.1527000 0.8944000 1606.2026000
0.1528000 0.6852000 1025.7846000
0.1528000 0.7749000 825.0666700
0.1528000 0.8640000 1514.7276000
0.1528000 0.9240000 1310.3173000
0.1529000 0.6253000 666.9993600
0.1529000 0.6550000 635.8461500
0.1529000 0.7149000 974.7974400
0.1529000 0.8039000 1437.6282000
0.1531000 0.0892400 844.5923100
0.1531000 0.1190000 729.6897400
0.1531000 0.5354000 773.7410300
0.1532000 0.2971000 1082.8147000
0.1532000 0.5648000 1086.1513000
0.1532000 0.5946000 780.0897400
0.1533000 0.1485000 672.8198700
0.1533000 0.3564000 722.7788500
0.1534000 0.0593800 1291.9840000
0.1534000 0.1781000 897.3429500
0.1534000 0.2374000 942.6352600
0.1534000 0.2671000 796.3692300
0.1534000 0.4157000 743.1256400
0.1534000 0.9443000 1259.9224000
0.1535000 0.4450000 548.1820500
0.1535000 0.5042000 765.2794900
0.1536000 0.2075000 740.3275600
0.1536000 0.3854000 456.1224400
0.1536000 0.4743000 1021.5769000
0.1537000 0.0296300 649.9076900
0.1537000 0.3259000 801.7948700
0.1537000 0.8848000 1654.5122000
0.1540000 0.9746000 1078.7635000
0.1543000 0.9149000 1552.1481000
0.1544000 0.8259000 1553.6385000
0.1544000 0.8554000 1445.8199000
0.1545000 0.6189000 6125.7429000
0.1545000 0.7368000 1437.1282000
0.1545000 0.7661000 2272.1538000
0.1545000 0.7956000 1729.4199000
0.1546000 0.7069000 1708.2538000
0.1547000 0.5885000 3444.1513000
0.1547000 0.6473000 3870.3179000
0.1547000 0.6769000 1553.8974000
0.1548000 0.5293000 9719.8968000
0.1548000 0.5590000 3187.2147000
0.1551000 0.4109000 3297.8147000
0.1552000 0.4401000 4448.7378000
0.1554000 0.7032000 2313.9429000
0.1555000 0.3513000 1645.8199000
0.1556000 0.3804000 3811.3308000
0.1556000 0.6730000 3435.8660000
0.1556000 0.7316000 2810.5840000
0.1557000 0.3216000 1780.2846000
0.1557000 0.6433000 658.9429500
0.1558000 0.2922000 891.5326900
0.1558000 0.6138000 1229.3744000
0.1559000 0.9052000 1429.3744000
0.1560000 0.5544000 1431.2404000
0.1560000 0.5835000 1354.4301000
0.1561000 0.8458000 526.8102600
0.1561000 0.8750000 1325.2821000
0.1563000 0.5245000 774.6153800
0.1565000 0.2328000 968.4557700
0.1565000 0.2619000 861.1480800
0.1565000 0.7635000 2462.9513000
0.1565000 0.7853000 1187.5897000
0.1565000 0.9655000 1069.1737000
0.1566000 0.4653000 605.7173100
0.1566000 0.4944000 665.9224400
0.1566000 0.8140000 879.1532100
0.1566000 0.9363000 1571.2404000
0.1567000 0.9954000 1808.5071000
0.1569000 0.7545000 1494.5891000
0.1571000 0.7244000 1285.4256000
0.1571000 0.9856000 1615.4231000
0.1572000 0.4343000 649.2820500
0.1573000 0.1158000 635.1480800
0.1573000 0.6946000 695.3019200
0.1574000 0.0578700 379.3307700
0.1574000 0.0868100 465.2820500
0.1574000 0.1736000 296.3589700
0.1574000 0.9546000 1673.3436000
0.1575000 0.0000000 938.6352600
0.1575000 0.0289100 621.8564100
0.1575000 0.1445000 573.7948700
0.1575000 0.2024000 599.1051300
0.1575000 0.4048000 670.2025600
0.1575000 0.6650000 975.9685900
0.1575000 0.9248000 1614.1410000
0.1577000 0.8660000 1174.7429000
0.1577000 0.8951000 890.6128200
0.1579000 0.3750000 1015.0865000
0.1579000 0.6056000 1254.4205000
0.1579000 0.6344000 879.8564100
0.1580000 0.3457000 523.2076900
0.1580000 0.8252000 2108.9846000
0.1582000 0.5756000 955.3743600
0.1582000 0.8347000 1122.7590000
0.1582000 0.8846000 1146.5840000
0.1583000 0.3163000 625.7121800
0.1584000 0.2875000 586.9583300
0.1584000 0.8048000 1374.0250000
0.1586000 0.5454000 980.1891000
0.1586000 0.7968000 1665.2558000
0.1587000 0.9755000 1447.3231000
0.1588000 0.2581000 881.3788500
0.1588000 0.7167000 1066.5635000
0.1588000 0.7740000 889.6916700
0.1588000 0.8565000 936.7788500
0.1589000 0.4872000 1232.8199000
0.1589000 0.5156000 800.2557700
0.1589000 0.7451000 1132.6051000
0.1589000 0.9457000 2481.7205000
0.1592000 0.4576000 878.2660300
0.1592000 0.6863000 1688.5224000
0.1593000 0.2286000 966.0897400
0.1593000 0.6575000 2180.7788000
0.1593000 0.9146000 1864.9231000
0.1594000 0.6282000 2485.8404000
0.1594000 0.9995000 11124.1640000
0.1595000 0.4283000 3568.3564000
0.1596000 0.5989000 3065.6917000
0.1598000 0.1995000 5233.2590000
0.1598000 0.3989000 4030.0865000
0.1598000 0.5697000 7189.0231000
0.1603000 0.1704000 3552.8455000
0.1603000 0.3408000 4568.5327000
0.1603000 0.5114000 5338.6564000
0.1603000 0.6817000 4985.1019000
0.1605000 0.6527000 2961.1256000
0.1606000 0.4535000 1681.3333000
0.1606000 0.7936000 1876.5071000
0.1608000 0.3115000 2230.5744000
0.1608000 0.4814000 1766.5231000
0.1608000 0.6229000 946.5480800
0.1609000 0.5942000 932.3179500
0.1610000 0.9049000 904.0762800
0.1611000 0.7631000 1265.7276000
0.1612000 0.4237000 615.8051300
0.1612000 0.5648000 727.2692300
0.1612000 0.7344000 1225.9994000
0.1613000 0.8749000 1224.6147000
0.1614000 0.1411000 1048.5583000
0.1615000 0.2819000 689.7173100
0.1615000 0.9348000 1299.3718000
0.1616000 0.5354000 699.6692300
0.1616000 0.7045000 809.2282100
0.1617000 0.2535000 519.7942300
0.1617000 0.3943000 362.5070500
0.1617000 0.8245000 1739.5256000
0.1617000 0.8447000 1321.9737000
0.1617000 0.9853000 1349.4333000
0.1618000 0.6753000 679.8948700
0.1618000 0.8159000 1331.0712000
0.1620000 0.9556000 1309.0872000
0.1620000 0.9656000 1677.6308000
0.1621000 0.3651000 508.2974400
0.1621000 0.6459000 771.6403800
0.1622000 0.8551000 1896.8404000
0.1623000 0.1123000 565.2762800
0.1623000 0.5050000 552.2557700
0.1624000 0.7149000 1723.0769000
0.1624000 0.7852000 1269.4769000
0.1625000 0.0840600 379.4814100
0.1626000 0.0280100 532.2333300
0.1626000 0.0560100 570.5230800
0.1626000 0.1960000 671.9480800
0.1626000 0.2240000 574.9641000
0.1626000 0.9243000 1369.4609000
0.1627000 0.0000000 930.6641000
0.1627000 0.1679000 508.1000000
0.1627000 0.9950000 1416.8660000
0.1628000 0.6153000 878.6403800
0.1628000 0.8952000 1582.0282000
0.1629000 0.3354000 371.2282100
0.1629000 0.7547000 1294.3692000
0.1630000 0.4749000 716.0384600
0.1632000 0.4464000 674.7173100
0.1633000 0.8643000 1217.9840000
0.1634000 0.3065000 350.3070500
0.1634000 0.8855000 2287.7122000
0.1634000 0.9750000 1543.4744000
0.1635000 0.5850000 556.2666700
0.1635000 0.7242000 1168.0968000
0.1637000 0.4171000 892.1641000
0.1637000 0.8344000 931.4814100
0.1637000 0.9152000 2186.4718000
0.1638000 0.1390000 1299.2590000
0.1638000 0.5559000 1115.6795000
0.1638000 0.8061000 768.4076900
0.1638000 0.9453000 1742.3429000
0.1639000 0.2778000 1210.4718000
0.1639000 0.5280000 1405.0865000
0.1639000 0.6944000 1675.5769000
0.1640000 0.9995000 19451.7020000
0.1641000 0.6658000 1136.5737000
0.1641000 0.7768000 1531.5327000
0.1642000 0.3882000 1190.7276000
0.1642000 0.6377000 1433.9686000
0.1644000 0.2492000 1324.3173000
0.1645000 0.4981000 1827.8231000
0.1645000 0.6089000 3259.4256000
0.1646000 0.3596000 13799.1790000
0.1646000 0.7469000 1903.8359000
0.1649000 0.4695000 9299.8814000
0.1650000 0.5795000 27751.3440000
0.1651000 0.3310000 4213.0199000
0.1653000 0.1102000 1817.6609000
0.1653000 0.2204000 1832.6949000
0.1653000 0.4407000 1443.1385000
0.1653000 0.5510000 3666.3590000
0.1656000 0.6323000 1639.2795000
0.1657000 0.4121000 798.1532100
0.1657000 0.5222000 1058.4712000
0.1658000 0.7138000 1410.8301000
0.1658000 0.8240000 2024.9718000
0.1660000 0.3017000 1230.7667000
0.1660000 0.6034000 1301.1179000
0.1660000 0.6622000 1795.9590000
0.1660000 0.9053000 1457.7019000
0.1661000 0.7949000 808.4000000
0.1662000 0.6848000 760.1224400
0.1664000 0.7446000 1187.5378000
0.1665000 0.4922000 867.4609000
0.1665000 0.5744000 808.0762800
0.1665000 0.7656000 1202.6641000
0.1666000 0.3825000 1266.6865000
0.1666000 0.4647000 586.5743600
0.1666000 0.9841000 1217.1481000
0.1667000 0.1912000 606.8820500
0.1667000 0.2731000 421.4359000
0.1667000 0.8739000 1627.3744000
0.1668000 0.9349000 1266.3276000
0.1669000 0.3547000 642.0198700
0.1670000 0.6543000 984.9224400
0.1670000 0.8451000 1028.2436000
0.1670000 0.9544000 1733.3429000
0.1672000 0.5448000 538.6051300
0.1673000 0.7347000 1147.4455000
0.1674000 0.1360000 323.6916700
0.1674000 0.1632000 410.7891000
0.1674000 0.7751000 1121.0256000
0.1674000 0.9247000 1047.5583000
0.1674000 0.9649000 977.1480800
0.1675000 0.0271900 446.0923100
0.1675000 0.8156000 1080.6096000
0.1675000 0.8551000 1008.4301000
0.1676000 0.0543400 524.1128200
0.1676000 0.0814800 381.0096200
0.1676000 0.2444000 391.4096200
0.1676000 0.4348000 297.2205100
0.1677000 0.0000000 957.1121800
0.1677000 0.6243000 926.4615400
0.1677000 0.8962000 1388.0487000
0.1678000 0.8851000 1021.1667000
0.1679000 0.3253000 330.5737200
0.1679000 0.7049000 810.0794900
0.1680000 0.1084000 525.9583300
0.1680000 0.2168000 557.4128200
0.1681000 0.5147000 423.6147400
0.1681000 0.9937000 1125.8712000
0.1682000 0.2977000 763.1275600
0.1682000 0.9745000 2431.5122000
0.1683000 0.7845000 640.4615400
0.1684000 0.9140000 1317.2205000
0.1685000 0.4054000 532.3839700
0.1685000 0.8649000 849.2250000
0.1685000 0.9995000 12201.8360000
0.1686000 0.5942000 656.9000000
0.1686000 0.6751000 895.3102600
0.1686000 0.7562000 892.3359000
0.1687000 0.4857000 569.7121800
0.1687000 0.9448000 1526.8718000
0.1688000 0.1888000 1179.6609000
0.1688000 0.3776000 1070.8199000
0.1689000 0.5662000 1088.2667000
0.1690000 0.6468000 1185.8872000
0.1690000 0.8354000 1081.4609000
0.1691000 0.7269000 1208.0615000
0.1692000 0.2690000 1899.8436000
0.1693000 0.5380000 1964.8455000
0.1694000 0.4568000 967.4256400
0.1694000 0.6183000 1252.2558000
0.1694000 0.6986000 3528.0103000
0.1695000 0.8060000 1790.8821000
0.1696000 0.4295000 3224.7122000
0.1697000 0.3488000 1535.6096000
0.1698000 0.5093000 7023.0128000
0.1699000 0.5895000 19127.2410000
0.1703000 0.4011000 2352.4000000
0.1703000 0.6418000 3392.8455000
0.1704000 0.1603000 1155.3840000
0.1704000 0.4811000 2323.5795000
0.1705000 0.2403000 1336.8660000
0.1705000 0.3205000 2192.7532000
0.1705000 0.5607000 1664.0795000
0.1706000 0.0800700 4383.8231000
0.1707000 0.6935000 664.1923100
0.1707000 0.7734000 2049.9173000
0.1709000 0.5327000 985.1384600
0.1709000 0.6128000 2047.2301000
0.1710000 0.7453000 1131.0506000
0.1710000 0.9051000 1432.4590000
0.1711000 0.4525000 1074.9737000
0.1711000 0.8247000 970.5737200
0.1712000 0.3723000 846.2044900
0.1712000 0.9851000 1110.3692000
0.1713000 0.6644000 449.3685900
0.1714000 0.2922000 546.7378200
0.1714000 0.5844000 494.3070500
0.1715000 0.5046000 618.1634600
0.1716000 0.9550000 1609.0744000
0.1717000 0.8546000 2225.8455000
0.1717000 0.8749000 1009.2763000
0.1718000 0.4240000 481.7121800
0.1718000 0.7157000 599.0711500
0.1719000 0.3443000 531.7923100
0.1719000 0.7946000 1283.6821000
0.1720000 0.2118000 736.8820500
0.1720000 0.6352000 597.9974400
0.1720000 0.7239000 1200.3077000
0.1720000 0.9356000 1674.8692000
0.1722000 0.5552000 808.4512800
0.1722000 0.9253000 748.8916700
0.1724000 0.1848000 463.8461500
0.1724000 0.2642000 348.0250000
0.1724000 0.4754000 559.7634600
0.1725000 0.0263900 456.3019200
0.1725000 0.1320000 434.7891000
0.1725000 0.7656000 906.5743600
0.1725000 0.8448000 678.6096200
0.1726000 0.0000000 797.4743600
0.1726000 0.0527500 510.1019200
0.1726000 0.8051000 1370.7795000
0.1727000 0.1055000 474.1000000
0.1727000 0.1582000 509.7121800
0.1727000 0.9644000 1180.6564000
0.1728000 0.6850000 723.5737200
0.1729000 0.8951000 1063.8455000
0.1729000 0.9746000 1757.8455000
0.1730000 0.0789400 586.8615400
0.1730000 0.3948000 237.9256400
0.1730000 0.8854000 1809.6404000
0.1731000 0.3156000 549.7410300
0.1731000 0.6051000 334.1435900
0.1731000 0.9995000 11801.8810000
0.1732000 0.2365000 458.0250000
0.1733000 0.5255000 341.0762800
0.1733000 0.8145000 805.8948700
0.1734000 0.7351000 738.6352600
0.1735000 0.3673000 560.4198700
0.1735000 0.4461000 646.7794900
0.1735000 0.9446000 925.9461500
0.1737000 0.8651000 1150.5891000
0.1737000 0.9939000 1090.9615000
0.1738000 0.5762000 588.6256400
0.1738000 0.7858000 1022.7942000
0.1739000 0.2880000 943.8403800
0.1740000 0.4971000 1032.9128000
0.1740000 0.6542000 432.6762800
0.1741000 0.7062000 673.4198700
0.1741000 0.9154000 880.9000000
0.1743000 0.4178000 1290.1436000
0.1743000 0.5487000 1679.0250000
0.1744000 0.2088000 969.7942300
0.1744000 0.6267000 844.7942300
0.1744000 0.7570000 1253.0538000
0.1744000 0.8352000 1170.0513000
0.1746000 0.3390000 885.6820500
0.1746000 0.5999000 11088.5840000
0.1747000 0.4691000 2655.7308000
0.1747000 0.6778000 1630.1122000
0.1750000 0.1301000 8117.5725000
0.1750000 0.2601000 5405.6660000
0.1753000 0.5713000 4020.9583000
0.1754000 0.4414000 1846.6917000
0.1756000 0.4925000 1176.5538000
0.1756000 0.6224000 2316.0282000
0.1758000 0.3107000 1116.3487000
0.1758000 0.6733000 1190.8968000
0.1758000 0.8545000 1083.6609000
0.1759000 0.5435000 900.6147400
0.1759000 0.9062000 1568.0795000
0.1761000 0.1810000 781.5839700
0.1761000 0.3619000 606.3051300
0.1761000 0.7239000 1339.9487000
0.1761000 0.7529000 1204.7795000
0.1761000 0.7754000 773.9589700
0.1761000 0.8041000 1048.9224000
0.1762000 0.5942000 752.3326900
0.1763000 0.4132000 451.9839700
0.1764000 0.4646000 590.3275600
0.1764000 0.9549000 1440.5615000
0.1766000 0.6445000 623.1179500
0.1766000 0.8248000 955.8916700
0.1768000 0.5152000 316.8692300
0.1769000 0.2317000 585.4814100
0.1769000 0.8749000 1078.6051000
0.1770000 0.2830000 376.5410300
0.1770000 0.9345000 1036.9641000
0.1770000 0.9857000 905.0871800
0.1771000 0.5655000 603.5378200
0.1771000 0.6942000 685.4096200
0.1773000 0.3339000 327.3435900
0.1773000 0.7446000 1045.7333000
0.1773000 0.9244000 1111.6308000
0.1775000 0.0000000 805.3070500
0.1775000 0.0256500 306.8967900
0.1775000 0.1539000 255.6916700
0.1775000 0.2052000 376.1641000
0.1775000 0.3848000 356.7692300
0.1775000 0.7953000 1041.0455000
0.1775000 0.9747000 1024.7891000
0.1776000 0.0512600 370.8179500
0.1776000 0.0769000 295.2557700
0.1776000 0.1026000 268.7429500
0.1776000 0.8857000 1630.1276000
0.1776000 0.9996000 10799.3170000
0.1777000 0.1281000 534.7564100
0.1777000 0.2563000 331.4557700
0.1777000 0.6148000 810.5634600
0.1778000 0.4353000 523.4333300
0.1779000 0.6653000 463.2506400
0.1779000 0.7056000 1700.7942000
0.1779000 0.8447000 1344.4590000
0.1779000 0.8960000 880.6153800
0.1780000 0.8356000 1487.4231000
0.1781000 0.4857000 499.8660300
0.1782000 0.3065000 557.0198700
0.1782000 0.7155000 584.8198700
0.1783000 0.9449000 867.5871800
0.1783000 0.9642000 642.5891000
0.1784000 0.1787000 382.1480800
0.1785000 0.3570000 630.5839700
0.1785000 0.5357000 426.5000000
0.1785000 0.9945000 1781.7378000
0.1786000 0.7647000 571.4461500
0.1787000 0.7867000 803.9224400
0.1788000 0.6572000 1642.1481000
0.1788000 0.8151000 798.7794900
0.1789000 0.5852000 537.4557700
0.1789000 0.6364000 879.4557700
0.1790000 0.7376000 1927.5891000
0.1791000 0.4068000 720.1019200
0.1791000 0.4575000 1318.7635000
0.1791000 0.8644000 1515.7532000
0.1792000 0.2287000 1036.5538000
0.1792000 0.6860000 1383.0712000
0.1792000 0.9144000 1019.5872000
0.1793000 0.5586000 932.3173100
0.1794000 0.2792000 2198.5583000
0.1794000 0.5076000 1168.0897000
0.1795000 0.3298000 4930.5026000
0.1797000 0.6080000 1589.7026000
0.1800000 0.4300000 10823.1260000
0.1801000 0.4803000 3231.3840000
0.1802000 0.5307000 3814.8199000
0.1803000 0.5808000 1629.7942000
0.1805000 0.6307000 4401.5122000
0.1809000 0.1007000 959.3743600
0.1809000 0.2517000 862.3359000
0.1809000 0.3524000 614.3359000
0.1809000 0.4028000 714.1532100
0.1809000 0.4530000 513.0743600
0.1809000 0.5034000 955.6384600
0.1809000 0.8054000 694.9000000
0.1810000 0.1509000 996.1410300
0.1810000 0.6541000 885.4769200
0.1810000 0.7042000 588.8717900
0.1810000 0.8551000 989.0769200
0.1811000 0.0502800 819.4871800
0.1811000 0.5530000 553.7435900
0.1811000 0.9049000 936.5410300
0.1811000 0.9551000 869.8147400
0.1812000 0.2011000 659.2250000
0.1812000 0.7539000 542.3583300
0.1813000 0.3014000 470.2557700
0.1813000 0.6027000 846.8615400
0.1815000 0.7343000 1082.7429000
0.1816000 0.8844000 1063.8051000
0.1820000 0.6756000 535.1788500
0.1820000 0.7254000 704.7429500
0.1820000 0.8755000 1091.6096000
0.1820000 0.9756000 1682.9481000
0.1821000 0.4250000 355.8435900
0.1821000 0.4750000 317.4359000
0.1821000 0.6249000 484.1307700
0.1821000 0.6839000 1702.1641000
0.1821000 0.7750000 561.5153800
0.1821000 0.9250000 1104.2147000
0.1822000 0.5248000 764.3871800
0.1822000 0.8247000 1112.7276000
0.1822000 0.9996000 11623.2920000
0.1823000 0.5745000 452.8179500
0.1823000 0.8349000 1136.3179000
0.1824000 0.1748000 305.7942300
0.1824000 0.2746000 295.6512800
0.1824000 0.3745000 253.9487200
0.1824000 0.7846000 1227.2814000
0.1824000 0.9353000 673.3615400
0.1825000 0.0000000 388.6153800
0.1826000 0.0249400 344.1025600
0.1826000 0.2245000 343.0538500
0.1826000 0.3242000 369.8198700
0.1826000 0.9852000 934.4609000
0.1827000 0.0747800 249.8455100
0.1828000 0.1246000 225.6916700
