# k    mu    diag_Cov_Pwnw
0.1365000 0.3337000 4385.8968000
0.1366000 0.4335000 4350.3532000
0.1367000 0.2331000 3034.7154000
0.1367000 0.7661000 9077.0096000
0.1367000 0.9996000 162964.9900000
0.1368000 0.6656000 8690.1436000
0.1368000 0.8655000 12701.1280000
0.1368000 0.9652000 13012.9940000
0.1370000 0.9749000 17726.8920000
0.1371000 0.5645000 5073.7718000
0.1373000 0.3648000 3600.0282000
0.1373000 0.4643000 3181.1737000
0.1373000 0.7957000 10146.5380000
0.1373000 0.8954000 10897.7540000
0.1374000 0.0000000 3789.5872000
0.1374000 0.9942000 8082.0000000
0.1375000 0.0331300 2321.5378000
0.1375000 0.2650000 1638.0615000
0.1375000 0.5962000 7649.3205000
0.1376000 0.0661900 2068.2564000
0.1376000 0.1323000 2611.3308000
0.1376000 0.1654000 3544.6609000
0.1376000 0.7447000 33787.8660000
0.1377000 0.9260000 22774.2460000
0.1377000 0.9439000 9695.2558000
0.1378000 0.4955000 3001.2718000
0.1378000 0.6937000 8770.3974000
0.1379000 0.8255000 8899.0744000
0.1380000 0.8456000 7391.8917000
0.1382000 0.2966000 3111.3821000
0.1382000 0.7250000 9025.3071000
0.1383000 0.9548000 10618.8920000
0.1384000 0.0987100 3997.9872000
0.1384000 0.1974000 2368.7795000
0.1384000 0.8553000 12001.1770000
0.1385000 0.3945000 5789.0506000
0.1386000 0.6243000 8362.9333000
0.1388000 0.7545000 6096.1019000
0.1388000 0.9843000 16226.4900000
0.1389000 0.5244000 4399.3333000
0.1389000 0.8852000 13739.5670000
0.1390000 0.4259000 4456.5481000
0.1390000 0.6550000 6470.6609000
0.1391000 0.9162000 11680.1920000
0.1392000 0.2290000 8743.3333000
0.1392000 0.3272000 5497.5897000
0.1392000 0.5560000 7253.3846000
0.1392000 0.6868000 22804.8460000
0.1393000 0.5882000 11415.4810000
0.1393000 0.7845000 8735.5071000
0.1393000 0.8170000 10545.5490000
0.1394000 0.4574000 7925.1692000
0.1395000 0.7179000 13444.1630000
0.1396000 0.3586000 18021.0640000
0.1398000 0.6189000 20667.5280000
0.1400000 0.4880000 58989.5480000
0.1400000 0.2601000 110815.8100000
0.1400000 0.3902000 93495.9460000
0.1402000 0.6820000 18666.4210000
0.1403000 0.7138000 20315.0710000
0.1404000 0.5515000 25902.7150000
0.1405000 0.5831000 8068.9173000
0.1406000 0.2915000 4684.1641000
0.1406000 0.4211000 16945.7950000
0.1406000 0.6152000 11515.4870000
0.1408000 0.4526000 11320.8710000
0.1408000 0.7439000 16781.2080000
0.1408000 0.9052000 8083.2205000
0.1409000 0.1615000 4090.8404000
0.1410000 0.3229000 4350.7667000
0.1410000 0.4845000 5190.7788000
0.1410000 0.6456000 6318.3872000
0.1411000 0.7746000 10003.3840000
0.1411000 0.8741000 13806.6100000
0.1412000 0.9996000 167248.9600000
0.1413000 0.8441000 16306.8200000
0.1413000 0.9343000 11154.6400000
0.1414000 0.8053000 10522.4560000
0.1415000 0.5147000 4100.6538000
0.1415000 0.9650000 13029.1690000
0.1417000 0.3534000 3482.8103000
0.1417000 0.6748000 7682.1994000
0.1418000 0.1926000 4826.6051000
0.1419000 0.7058000 4245.4865000
0.1419000 0.8345000 6058.3590000
0.1419000 0.9946000 18375.2560000
0.1422000 0.2242000 1895.2308000
0.1422000 0.5445000 3755.3327000
0.1422000 0.8645000 16173.3940000
0.1424000 0.0000000 3320.8821000
0.1424000 0.3838000 4018.0763000
0.1424000 0.5756000 5888.5410000
0.1424000 0.7352000 6783.5154000
0.1425000 0.0319500 2504.7942000
0.1425000 0.0958700 1852.4096000
0.1425000 0.2557000 1723.0455000
0.1425000 0.4154000 4075.3231000
0.1426000 0.0638500 1967.1897000
0.1426000 0.1277000 2561.8917000
0.1426000 0.8142000 10960.3580000
0.1426000 0.8943000 9491.0667000
0.1427000 0.7655000 7422.4455000
0.1429000 0.9241000 19921.7630000
0.1430000 0.6051000 5469.1897000
0.1430000 0.9552000 8889.7686000
0.1431000 0.4454000 3778.6667000
0.1431000 0.6365000 2742.8814000
0.1431000 0.9750000 9309.4865000
0.1432000 0.2861000 2696.4199000
0.1432000 0.7949000 8140.7462000
0.1433000 0.7853000 11207.8200000
0.1433000 0.9853000 12569.8230000
0.1434000 0.9454000 9751.8455000
0.1436000 0.8560000 8086.9333000
0.1437000 0.1584000 3166.8455000
0.1437000 0.3169000 5345.0250000
0.1437000 0.4754000 3630.6660000
0.1437000 0.6655000 6085.9737000
0.1437000 0.8241000 8924.4103000
0.1438000 0.5065000 4221.2917000
0.1441000 0.6951000 8445.3846000
0.1442000 0.3474000 6638.2538000
0.1442000 0.8841000 11059.9900000
0.1442000 0.9143000 12204.9000000
0.1443000 0.1894000 4626.4615000
0.1443000 0.7574000 14192.7530000
0.1444000 0.5677000 8020.6917000
0.1444000 0.7252000 6169.6660000
0.1445000 0.3781000 15121.8230000
0.1445000 0.5356000 11653.1790000
0.1448000 0.5974000 15465.6310000
0.1448000 0.6289000 24576.6150000
0.1449000 0.4086000 10749.3330000
0.1450000 0.2199000 20187.0870000
0.1450000 0.4397000 48159.2310000
0.1452000 0.2508000 36265.7820000
0.1453000 0.4701000 32502.8710000
0.1454000 0.5011000 14345.2790000
0.1455000 0.5319000 15797.6820000
0.1455000 0.8450000 9873.2506000
0.1457000 0.2813000 12613.9330000
0.1457000 0.5625000 8749.6404000
0.1458000 0.8745000 6204.4096000
0.1458000 0.9993000 81287.6000000
0.1459000 0.3120000 5058.7077000
0.1459000 0.6554000 7085.5583000
0.1460000 0.5927000 7095.9385000
0.1460000 0.6235000 5464.9615000
0.1460000 0.9044000 9282.9513000
0.1460000 0.9354000 11584.1020000
0.1461000 0.6856000 4307.7538000
0.1462000 0.3425000 3332.5923000
0.1462000 0.7532000 15069.7540000
0.1462000 0.9655000 9576.4609000
0.1463000 0.7830000 14645.0970000
0.1463000 0.8145000 10078.6770000
0.1464000 0.4042000 3562.3019000
0.1464000 0.7464000 9312.0712000
0.1465000 0.3730000 3018.0000000
0.1465000 0.7149000 7073.1564000
0.1466000 0.4350000 2609.7635000
0.1466000 0.9940000 15024.2810000
0.1467000 0.4657000 4836.1276000
0.1469000 0.7749000 6918.2974000
0.1471000 0.8049000 8159.1276000
0.1472000 0.8349000 7391.5154000
0.1473000 0.0000000 2346.6917000
0.1473000 0.4946000 2758.7282000
0.1474000 0.0309000 1845.5282000
0.1474000 0.0617800 1920.1532000
0.1474000 0.5252000 5147.9385000
0.1474000 0.8648000 9503.2718000
0.1474000 0.8960000 18558.0100000
0.1475000 0.0926100 1525.5378000
0.1475000 0.2161000 2086.2045000
0.1476000 0.1234000 2195.7333000
0.1476000 0.1851000 1690.3051000
0.1476000 0.2467000 2355.3019000
0.1476000 0.9255000 9586.8615000
0.1477000 0.9553000 14122.7180000
0.1478000 0.1541000 2602.1436000
0.1478000 0.5852000 2498.5840000
0.1479000 0.5541000 2673.9462000
0.1480000 0.2769000 2485.3327000
0.1480000 0.6152000 4924.8821000
0.1480000 0.7261000 19314.5920000
0.1480000 0.9844000 9900.3276000
0.1483000 0.6446000 6387.5224000
0.1484000 0.9449000 12039.5330000
0.1485000 0.6746000 4761.6692000
0.1485000 0.7359000 6120.0506000
0.1486000 0.3063000 2646.0410000
0.1486000 0.7046000 4962.8558000
0.1488000 0.3367000 3488.9231000
0.1489000 0.3668000 4639.9737000
0.1489000 0.7642000 8965.0667000
0.1489000 0.9747000 9787.3019000
0.1490000 0.3971000 4163.5994000
0.1490000 0.4279000 3868.4353000
0.1490000 0.8251000 9205.8968000
0.1491000 0.4580000 6006.8712000
0.1491000 0.7941000 7507.2077000
0.1491000 0.8858000 7660.2558000
0.1492000 0.8546000 7197.3846000
0.1493000 0.9149000 7328.2250000
0.1495000 0.4874000 9802.2250000
0.1495000 0.5177000 12367.1900000
0.1496000 0.6085000 11190.9690000
0.1497000 0.5476000 12454.9480000
0.1497000 0.6389000 19463.6920000
0.1498000 0.5774000 23003.5990000
0.1498000 0.6687000 29037.5870000
0.1498000 0.6989000 52405.5990000
0.1507000 0.1510000 8087.6609000
0.1507000 0.5739000 5571.0359000
0.1507000 0.6344000 7733.0250000
0.1508000 0.2114000 3456.2250000
0.1508000 0.4226000 4195.9462000
0.1508000 0.6037000 6764.4077000
0.1508000 0.7850000 8791.1385000
0.1508000 0.8150000 6462.5026000
0.1509000 0.2415000 3834.3788000
0.1509000 0.3320000 4250.5224000
0.1509000 0.3921000 6932.6404000
0.1509000 0.5130000 6006.2462000
0.1509000 0.5430000 6634.6609000
0.1510000 0.0301500 4617.9487000
0.1510000 0.0603100 4233.3436000
0.1510000 0.0904300 7938.0282000
0.1510000 0.1206000 6581.5667000
0.1510000 0.1809000 5530.1122000
0.1510000 0.2714000 4788.5481000
0.1510000 0.3016000 8844.1737000
0.1510000 0.4524000 5459.3205000
0.1510000 0.4823000 3532.5026000
0.1510000 0.6632000 5700.2026000
0.1510000 0.6935000 8229.1481000
0.1510000 0.7235000 6386.1019000
0.1510000 0.7536000 6562.5481000
0.1510000 0.8443000 5500.4718000
0.1510000 0.8742000 9536.9513000
0.1510000 0.9044000 9801.2795000
0.1510000 0.9651000 8916.8147000
0.1511000 0.9342000 7301.1897000
0.1511000 0.9944000 9495.8404000
0.1512000 0.3614000 5241.4256000
0.1524000 0.0000000 1762.7974000
0.1525000 0.9853000 9659.1224000
0.1526000 0.9547000 8547.5872000
0.1526000 0.9994000 40633.4230000
0.1527000 0.7453000 4988.8308000
0.1527000 0.8351000 7276.6436000
0.1527000 0.8944000 5369.5897000
0.1528000 0.6852000 5361.5327000
0.1528000 0.7749000 6009.3308000
0.1528000 0.8640000 4339.7308000
0.1528000 0.9240000 8890.5071000
0.1529000 0.6253000 5867.2558000
0.1529000 0.6550000 4262.5103000
0.1529000 0.7149000 5917.3436000
0.1529000 0.8039000 4054.3429000
0.1531000 0.0892400 2820.9583000
0.1531000 0.1190000 2277.1385000
0.1531000 0.5354000 3106.4615000
0.1532000 0.2971000 3228.0487000
0.1532000 0.5648000 3232.6353000
0.1532000 0.5946000 4075.4872000
0.1533000 0.1485000 1658.9942000
0.1533000 0.3564000 2946.5410000
0.1534000 0.0593800 2428.5891000
0.1534000 0.1781000 2268.0763000
0.1534000 0.2374000 3250.2147000
0.1534000 0.2671000 2323.4462000
0.1534000 0.4157000 3621.5897000
0.1534000 0.9443000 9205.4256000
0.1535000 0.4450000 3762.3583000
0.1535000 0.5042000 2471.1179000
0.1536000 0.2075000 2888.7282000
0.1536000 0.3854000 2460.7564000
0.1536000 0.4743000 3568.4814000
0.1537000 0.0296300 2805.2814000
0.1537000 0.3259000 2700.2301000
0.1537000 0.8848000 7721.3436000
0.1540000 0.9746000 7072.7635000
0.1543000 0.9149000 8649.3308000
0.1544000 0.8259000 11189.0030000
0.1544000 0.8554000 8822.7891000
0.1545000 0.6189000 43565.4300000
0.1545000 0.7368000 7058.4513000
0.1545000 0.7661000 13397.1790000
0.1545000 0.7956000 11291.9740000
0.1546000 0.7069000 8559.6692000
0.1547000 0.5885000 11035.4350000
0.1547000 0.6473000 18517.5840000
0.1547000 0.6769000 9591.0763000
0.1548000 0.5293000 38127.9740000
0.1548000 0.5590000 9154.3359000
0.1551000 0.4109000 19812.3360000
0.1552000 0.4401000 25634.7430000
0.1554000 0.7032000 12288.8150000
0.1555000 0.3513000 5390.9429000
0.1556000 0.3804000 15802.8300000
0.1556000 0.6730000 11365.9380000
0.1556000 0.7316000 16378.1380000
0.1557000 0.3216000 6754.5994000
0.1557000 0.6433000 5096.6436000
0.1558000 0.2922000 4311.7333000
0.1558000 0.6138000 4309.7026000
0.1559000 0.9052000 6273.3231000
0.1560000 0.5544000 7729.2506000
0.1560000 0.5835000 5384.7891000
0.1561000 0.8458000 4004.1128000
0.1561000 0.8750000 10746.3460000
0.1563000 0.5245000 3209.6897000
0.1565000 0.2328000 2953.6096000
0.1565000 0.2619000 3148.4096000
0.1565000 0.7635000 6873.8455000
0.1565000 0.7853000 5644.4353000
0.1565000 0.9655000 7106.5128000
0.1566000 0.4653000 3124.5635000
0.1566000 0.4944000 4672.5071000
0.1566000 0.8140000 5407.1179000
0.1566000 0.9363000 10009.9380000
0.1567000 0.9954000 5761.4256000
0.1569000 0.7545000 5572.9686000
0.1571000 0.7244000 5206.9481000
0.1571000 0.9856000 7040.0712000
0.1572000 0.4343000 1425.1276000
0.1573000 0.1158000 2097.6821000
0.1573000 0.6946000 5224.3071000
0.1574000 0.0578700 1857.9590000
0.1574000 0.0868100 1432.4455000
0.1574000 0.1736000 2087.4462000
0.1574000 0.9546000 10219.2720000
0.1575000 0.0000000 3238.7891000
0.1575000 0.0289100 1526.4385000
0.1575000 0.1445000 1641.4609000
0.1575000 0.2024000 2427.0763000
0.1575000 0.4048000 2492.8077000
0.1575000 0.6650000 3271.1897000
0.1575000 0.9248000 6098.0410000
0.1577000 0.8660000 6924.2147000
0.1577000 0.8951000 7950.9333000
0.1579000 0.3750000 2909.2795000
0.1579000 0.6056000 2178.3564000
0.1579000 0.6344000 3811.8949000
0.1580000 0.3457000 2124.0103000
0.1580000 0.8252000 11005.0510000
0.1582000 0.5756000 2669.0667000
0.1582000 0.8347000 6078.4301000
0.1582000 0.8846000 7231.2795000
0.1583000 0.3163000 2800.7692000
0.1584000 0.2875000 2406.4385000
0.1584000 0.8048000 6772.8968000
0.1586000 0.5454000 2139.2718000
0.1586000 0.7968000 9713.7429000
0.1587000 0.9755000 8601.1667000
0.1588000 0.2581000 4006.9128000
0.1588000 0.7167000 9901.0763000
0.1588000 0.7740000 4876.6667000
0.1588000 0.8565000 7899.2718000
0.1589000 0.4872000 5341.3583000
0.1589000 0.5156000 3772.5103000
0.1589000 0.7451000 6645.8744000
0.1589000 0.9457000 8035.7538000
0.1592000 0.4576000 2356.0615000
0.1592000 0.6863000 4355.1282000
0.1593000 0.2286000 3732.2250000
0.1593000 0.6575000 7485.9590000
0.1593000 0.9146000 9794.6256000
0.1594000 0.6282000 8890.0353000
0.1594000 0.9995000 51227.3280000
0.1595000 0.4283000 13566.1510000
0.1596000 0.5989000 10555.7310000
0.1598000 0.1995000 34388.2300000
0.1598000 0.3989000 17412.5640000
0.1598000 0.5697000 32451.0740000
0.1603000 0.1704000 17264.8820000
0.1603000 0.3408000 10000.3020000
0.1603000 0.5114000 32555.3020000
0.1603000 0.6817000 24014.9720000
0.1605000 0.6527000 11510.5030000
0.1606000 0.4535000 4707.3327000
0.1606000 0.7936000 10601.6000000
0.1608000 0.3115000 3876.1641000
0.1608000 0.4814000 6870.1641000
0.1608000 0.6229000 5469.9077000
0.1609000 0.5942000 3441.7378000
0.1610000 0.9049000 8136.2051000
0.1611000 0.7631000 8359.3532000
0.1612000 0.4237000 2366.9128000
0.1612000 0.5648000 3223.6353000
0.1612000 0.7344000 5071.4769000
0.1613000 0.8749000 6476.2814000
0.1614000 0.1411000 3422.3872000
0.1615000 0.2819000 3128.1378000
0.1615000 0.9348000 5485.4846000
0.1616000 0.5354000 2210.3564000
0.1616000 0.7045000 2002.7077000
0.1617000 0.2535000 2646.8615000
0.1617000 0.3943000 2835.9590000
0.1617000 0.8245000 6227.2795000
0.1617000 0.8447000 3153.1737000
0.1617000 0.9853000 7637.4096000
0.1618000 0.6753000 2435.0744000
0.1618000 0.8159000 4142.6404000
0.1620000 0.9556000 9529.6096000
0.1620000 0.9656000 4874.8301000
0.1621000 0.3651000 1838.3051000
0.1621000 0.6459000 4069.2558000
0.1622000 0.8551000 7197.0744000
0.1623000 0.1123000 1373.7429000
0.1623000 0.5050000 3277.5667000
0.1624000 0.7149000 5514.7154000
0.1624000 0.7852000 3300.5327000
0.1625000 0.0840600 2477.7923000
0.1626000 0.0280100 1267.5359000
0.1626000 0.0560100 1650.0795000
0.1626000 0.1960000 1139.5769000
0.1626000 0.2240000 1172.4096000
0.1626000 0.9243000 7190.4718000
0.1627000 0.0000000 2085.6795000
0.1627000 0.1679000 1939.8949000
0.1627000 0.9950000 8154.0353000
0.1628000 0.6153000 2732.2462000
0.1628000 0.8952000 4680.6096000
0.1629000 0.3354000 2314.6917000
0.1629000 0.7547000 4677.3840000
0.1630000 0.4749000 2672.6763000
0.1632000 0.4464000 2172.3590000
0.1633000 0.8643000 5318.0609000
0.1634000 0.3065000 1962.2026000
0.1634000 0.8855000 5760.8301000
0.1634000 0.9750000 8379.5282000
0.1635000 0.5850000 3236.3872000
0.1635000 0.7242000 3454.0199000
0.1637000 0.4171000 5298.4718000
0.1637000 0.8344000 3080.9686000
0.1637000 0.9152000 3897.9590000
0.1638000 0.1390000 3334.9333000
0.1638000 0.5559000 4191.7026000
0.1638000 0.8061000 5248.7974000
0.1638000 0.9453000 7368.5410000
0.1639000 0.2778000 3871.4045000
0.1639000 0.5280000 5358.8487000
0.1639000 0.6944000 4974.4513000
0.1640000 0.9995000 63098.0000000
0.1641000 0.6658000 5141.5385000
0.1641000 0.7768000 5024.2333000
0.1642000 0.3882000 3895.4199000
0.1642000 0.6377000 8268.6564000
0.1644000 0.2492000 6834.8968000
0.1645000 0.4981000 5012.5615000
0.1645000 0.6089000 8984.4590000
0.1646000 0.3596000 45139.1560000
0.1646000 0.7469000 8151.0769000
0.1649000 0.4695000 21307.7720000
0.1650000 0.5795000 48710.1000000
0.1651000 0.3310000 17086.3020000
0.1653000 0.1102000 5815.0763000
0.1653000 0.2204000 4943.9737000
0.1653000 0.4407000 8687.0865000
0.1653000 0.5510000 16379.3940000
0.1656000 0.6323000 5051.7686000
0.1657000 0.4121000 4150.3077000
0.1657000 0.5222000 4058.9737000
0.1658000 0.7138000 5970.8558000
0.1658000 0.8240000 5948.5327000
0.1660000 0.3017000 3526.3840000
0.1660000 0.6034000 2258.1538000
0.1660000 0.6622000 4736.4513000
0.1660000 0.9053000 6980.7429000
0.1661000 0.7949000 4054.5744000
0.1662000 0.6848000 3617.4814000
0.1664000 0.7446000 5791.9256000
0.1665000 0.4922000 3884.4897000
0.1665000 0.5744000 3359.9590000
0.1665000 0.7656000 3211.6609000
0.1666000 0.3825000 3514.5378000
0.1666000 0.4647000 1784.9481000
0.1666000 0.9841000 6363.5737000
0.1667000 0.1912000 2416.9481000
0.1667000 0.2731000 1931.7410000
0.1667000 0.8739000 7585.8462000
0.1668000 0.9349000 5717.5667000
0.1669000 0.3547000 1191.1282000
0.1670000 0.6543000 2958.4077000
0.1670000 0.8451000 6876.8487000
0.1670000 0.9544000 8317.9590000
0.1672000 0.5448000 2477.0744000
0.1673000 0.7347000 3572.2558000
0.1674000 0.1360000 1248.5410000
0.1674000 0.1632000 1097.3615000
0.1674000 0.7751000 4742.4301000
0.1674000 0.9247000 4495.7410000
0.1674000 0.9649000 6582.8179000
0.1675000 0.0271900 1162.4353000
0.1675000 0.8156000 2820.1436000
0.1675000 0.8551000 5223.7205000
0.1676000 0.0543400 1169.2179000
0.1676000 0.0814800 1302.3532000
0.1676000 0.2444000 1416.5231000
0.1676000 0.4348000 2202.3686000
0.1677000 0.0000000 4270.6096000
0.1677000 0.6243000 2405.4462000
0.1677000 0.8962000 6620.6609000
0.1678000 0.8851000 4789.7276000
0.1679000 0.3253000 1549.9385000
0.1679000 0.7049000 2109.5378000
0.1680000 0.1084000 1491.8199000
0.1680000 0.2168000 1008.1994000
0.1681000 0.5147000 1914.3487000
0.1681000 0.9937000 7419.2795000
0.1682000 0.2977000 966.7788500
0.1682000 0.9745000 7423.2558000
0.1683000 0.7845000 4229.7949000
0.1684000 0.9140000 6745.4609000
0.1685000 0.4054000 2122.5538000
0.1685000 0.8649000 4066.5103000
0.1685000 0.9995000 57523.8230000
0.1686000 0.5942000 1872.9173000
0.1686000 0.6751000 5170.1994000
0.1686000 0.7562000 4020.3532000
0.1687000 0.4857000 3120.2333000
0.1687000 0.9448000 6093.3942000
0.1688000 0.1888000 2698.5378000
0.1688000 0.3776000 3269.0506000
0.1689000 0.5662000 5215.1051000
0.1690000 0.6468000 3068.5231000
0.1690000 0.8354000 4232.8821000
0.1691000 0.7269000 6129.6795000
0.1692000 0.2690000 6170.9641000
0.1693000 0.5380000 6058.7173000
0.1694000 0.4568000 3588.9994000
0.1694000 0.6183000 4692.3840000
0.1694000 0.6986000 20155.1560000
0.1695000 0.8060000 5131.1256000
0.1696000 0.4295000 9955.6000000
0.1697000 0.3488000 6009.3949000
0.1698000 0.5093000 17498.8100000
0.1699000 0.5895000 51445.7850000
0.1703000 0.4011000 10694.4610000
0.1703000 0.6418000 12322.7890000
0.1704000 0.1603000 5828.8917000
0.1704000 0.4811000 15485.2040000
0.1705000 0.2403000 8353.8564000
0.1705000 0.3205000 5584.8917000
0.1705000 0.5607000 9555.6404000
0.1706000 0.0800700 13776.7020000
0.1707000 0.6935000 3704.3942000
0.1707000 0.7734000 7056.0199000
0.1709000 0.5327000 5784.3788000
0.1709000 0.6128000 5105.1737000
0.1710000 0.7453000 2656.1994000
0.1710000 0.9051000 4372.2974000
0.1711000 0.4525000 3920.6506000
0.1711000 0.8247000 4311.1737000
0.1712000 0.3723000 3513.0744000
0.1712000 0.9851000 8149.8301000
0.1713000 0.6644000 3851.2179000
0.1714000 0.2922000 2298.2538000
0.1714000 0.5844000 3423.8872000
0.1715000 0.5046000 3291.0353000
0.1716000 0.9550000 5532.1378000
0.1717000 0.8546000 5924.6667000
0.1717000 0.8749000 4756.5327000
0.1718000 0.4240000 903.2820500
0.1718000 0.7157000 2241.2718000
0.1719000 0.3443000 1309.2077000
0.1719000 0.7946000 3648.6949000
0.1720000 0.2118000 1990.6404000
0.1720000 0.6352000 2765.5635000
0.1720000 0.7239000 5205.8147000
0.1720000 0.9356000 3959.0199000
0.1722000 0.5552000 2671.2506000
0.1722000 0.9253000 5210.9481000
0.1724000 0.1848000 1037.2763000
0.1724000 0.2642000 1400.1923000
0.1724000 0.4754000 2997.4301000
0.1725000 0.0263900 1042.9718000
0.1725000 0.1320000 1123.3840000
0.1725000 0.7656000 3250.9327000
0.1725000 0.8448000 2317.4609000
0.1726000 0.0000000 3361.8968000
0.1726000 0.0527500 1269.6385000
0.1726000 0.8051000 7272.3564000
0.1727000 0.1055000 784.6147400
0.1727000 0.1582000 1339.3718000
0.1727000 0.9644000 6465.6353000
0.1728000 0.6850000 2786.0455000
0.1729000 0.8951000 4246.1737000
0.1729000 0.9746000 3855.9872000
0.1730000 0.0789400 1411.4096000
0.1730000 0.3948000 1668.6250000
0.1730000 0.8854000 6047.8872000
0.1731000 0.3156000 1797.0872000
0.1731000 0.6051000 2117.0506000
0.1731000 0.9995000 45561.3690000
0.1732000 0.2365000 2594.0250000
0.1733000 0.5255000 2247.0154000
0.1733000 0.8145000 4623.4872000
0.1734000 0.7351000 3334.5410000
0.1735000 0.3673000 3941.6660000
0.1735000 0.4461000 2298.8692000
0.1735000 0.9446000 4573.4096000
0.1737000 0.8651000 6549.4045000
0.1737000 0.9939000 5134.7686000
0.1738000 0.5762000 2377.7949000
0.1738000 0.7858000 6382.8199000
0.1739000 0.2880000 3521.8199000
0.1740000 0.4971000 3406.3487000
0.1740000 0.6542000 2638.7974000
0.1741000 0.7062000 3531.7846000
0.1741000 0.9154000 6700.7686000
0.1743000 0.4178000 7465.0667000
0.1743000 0.5487000 4061.7891000
0.1744000 0.2088000 3085.2147000
0.1744000 0.6267000 6484.4199000
0.1744000 0.7570000 11117.8440000
0.1744000 0.8352000 6688.1949000
0.1746000 0.3390000 4686.1128000
0.1746000 0.5999000 40930.8460000
0.1747000 0.4691000 11218.0900000
0.1747000 0.6778000 10084.2540000
0.1750000 0.1301000 50116.4670000
0.1750000 0.2601000 10687.1180000
0.1753000 0.5713000 13358.7790000
0.1754000 0.4414000 5153.1481000
0.1756000 0.4925000 6669.6404000
0.1756000 0.6224000 7926.2051000
0.1758000 0.3107000 5430.9686000
0.1758000 0.6733000 5577.7276000
0.1758000 0.8545000 6001.7891000
0.1759000 0.5435000 4540.9718000
0.1759000 0.9062000 4273.0359000
0.1761000 0.1810000 3098.9942000
0.1761000 0.3619000 3153.9173000
0.1761000 0.7239000 5250.4077000
0.1761000 0.7529000 5180.9846000
0.1761000 0.7754000 3061.3071000
0.1761000 0.8041000 3996.5327000
0.1762000 0.5942000 1658.9686000
0.1763000 0.4132000 2329.8558000
0.1764000 0.4646000 1542.6128000
0.1764000 0.9549000 4279.2558000
0.1766000 0.6445000 3230.9615000
0.1766000 0.8248000 5168.6250000
0.1768000 0.5152000 1906.4077000
0.1769000 0.2317000 3173.4865000
0.1769000 0.8749000 4277.2763000
0.1770000 0.2830000 1789.6385000
0.1770000 0.9345000 4990.6609000
0.1770000 0.9857000 4394.8404000
0.1771000 0.5655000 2284.6949000
0.1771000 0.6942000 3755.1564000
0.1773000 0.3339000 1557.5154000
0.1773000 0.7446000 2508.7891000
0.1773000 0.9244000 3890.3179000
0.1775000 0.0000000 1898.7532000
0.1775000 0.0256500 1045.5378000
0.1775000 0.1539000 1799.1532000
0.1775000 0.2052000 1111.1154000
0.1775000 0.3848000 1516.6769000
0.1775000 0.7953000 4794.1923000
0.1775000 0.9747000 4409.2558000
0.1776000 0.0512600 1456.2660000
0.1776000 0.0769000 976.6096200
0.1776000 0.1026000 1191.0256000
0.1776000 0.8857000 4798.6256000
0.1776000 0.9996000 63552.5380000
0.1777000 0.1281000 1558.8103000
0.1777000 0.2563000 1341.0538000
0.1777000 0.6148000 1288.9333000
0.1778000 0.4353000 1186.8103000
0.1779000 0.6653000 2608.4385000
0.1779000 0.7056000 5488.3872000
0.1779000 0.8447000 4036.8660000
0.1779000 0.8960000 4776.4353000
0.1780000 0.8356000 5170.3462000
0.1781000 0.4857000 2096.8455000
0.1782000 0.3065000 1317.6147000
0.1782000 0.7155000 2600.4814000
0.1783000 0.9449000 4475.2205000
0.1783000 0.9642000 2814.0968000
0.1784000 0.1787000 2351.0538000
0.1785000 0.3570000 2425.2795000
0.1785000 0.5357000 1995.5327000
0.1785000 0.9945000 6680.5481000
0.1786000 0.7647000 2441.1224000
0.1787000 0.7867000 4561.1788000
0.1788000 0.6572000 10310.3580000
0.1788000 0.8151000 3325.6250000
0.1789000 0.5852000 3183.5378000
0.1789000 0.6364000 2743.3429000
0.1790000 0.7376000 9069.8199000
0.1791000 0.4068000 3488.8077000
0.1791000 0.4575000 4617.1737000
0.1791000 0.8644000 6034.2250000
0.1792000 0.2287000 3870.0795000
0.1792000 0.6860000 6621.8404000
0.1792000 0.9144000 3628.7077000
0.1793000 0.5586000 6050.4199000
0.1794000 0.2792000 5154.9686000
0.1794000 0.5076000 2295.1282000
0.1795000 0.3298000 14814.3940000
0.1797000 0.6080000 4802.0795000
0.1800000 0.4300000 54965.7790000
0.1801000 0.4803000 16862.8690000
0.1802000 0.5307000 18628.0100000
0.1803000 0.5808000 9977.5737000
0.1805000 0.6307000 14950.0510000
0.1809000 0.1007000 4508.7635000
0.1809000 0.2517000 2006.2564000
0.1809000 0.3524000 3781.9385000
0.1809000 0.4028000 4017.0231000
0.1809000 0.4530000 3626.2154000
0.1809000 0.5034000 2734.1224000
0.1809000 0.8054000 3647.4333000
0.1810000 0.1509000 2970.9224000
0.1810000 0.6541000 3347.5583000
0.1810000 0.7042000 3672.4045000
0.1810000 0.8551000 2880.0968000
0.1811000 0.0502800 2873.6795000
0.1811000 0.5530000 3764.3462000
0.1811000 0.9049000 6666.0506000
0.1811000 0.9551000 5796.4096000
0.1812000 0.2011000 2585.1385000
0.1812000 0.7539000 2822.2667000
0.1813000 0.3014000 3280.1994000
0.1813000 0.6027000 5204.4718000
0.1815000 0.7343000 4767.5840000
0.1816000 0.8844000 6470.9994000
0.1820000 0.6756000 2461.7532000
0.1820000 0.7254000 1988.5128000
0.1820000 0.8755000 4787.8359000
0.1820000 0.9756000 5270.5103000
